TimeStamp,ch1,ch2,ch3,ch4,ch5,ch6,ch7,ch8
978.2396,-13196.09,-10127.88,1937.96,11544.94,-13229.18,-7503.94,-23787.55,-32847.6
978.2796,-13174.25,-10107.14,1960.66,11439.61,-13316.39,-7561.06,-23766.14,-32835.3
978.3196,-13175.25,-10098.51,1977.25,11316.68,-13656.38,-7707.45,-23792.08,-32827.0
978.3596,-13194.66,-10115.48,1963.42,11401.13,-13560.82,-7641.13,-23818.88,-32835.06
978.3996,-13189.98,-10122.35,1951.5,11474.37,-13369.42,-7558.82,-23809.96,-32837.54
978.4396,-13190.08,-10134.75,1943.06,11532.26,-13236.38,-7503.42,-23791.6,-32845.12
978.4796,-13168.29,-10115.86,1958.42,11422.44,-13321.93,-7556.77,-23768.09,-32830.67
978.5196,-13176.68,-10104.28,1968.05,11297.18,-13662.44,-7707.17,-23793.18,-32824.52
978.5596,-13203.53,-10124.83,1951.36,11376.14,-13575.17,-7649.37,-23827.13,-32842.54
978.5996,-13195.23,-10129.07,1945.07,11451.44,-13379.43,-7566.41,-23815.4,-32844.69
978.6396,-13189.17,-10135.13,1937.15,11523.39,-13233.52,-7502.89,-23786.17,-32843.93
978.6796,-13170.58,-10116.96,1952.51,11417.29,-13321.12,-7560.49,-23765.95,-32832.01
978.7196,-13177.83,-10111.86,1969.53,11288.6,-13669.11,-7712.79,-23797.37,-32829.57
978.7596,-13198.42,-10129.55,1960.33,11373.33,-13576.6,-7648.8,-23824.17,-32837.25
978.7996,-13194.99,-10138.89,1953.46,11447.38,-13379.48,-7563.02,-23810.2,-32836.35
978.8396,-13199.71,-10155.82,1940.16,11511.76,-13239.67,-7505.94,-23788.03,-32843.31
978.8796,-13179.26,-10135.7,1956.75,11408.95,-13322.07,-7562.35,-23769.95,-32833.48
978.9196,-13180.78,-10120.11,1973.3,11284.16,-13665.96,-7712.6,-23797.85,-32827.48
978.9596,-13201.52,-10136.22,1962.38,11373.66,-13571.5,-7648.66,-23822.41,-32834.96
978.9996,-13196.09,-10142.8,1955.99,11460.83,-13361.26,-7557.35,-23803.33,-32829.0
979.0396,-13195.85,-10154.11,1939.54,11533.26,-13222.55,-7500.22,-23779.78,-32833.77
979.0796,-13180.54,-10134.75,1954.22,11434.17,-13306.86,-7555.72,-23761.37,-32824.0
979.1196,-13185.55,-10130.36,1971.48,11309.05,-13652.85,-7709.31,-23788.93,-32820.28
979.1596,-13212.25,-10150.77,1952.79,11394.41,-13568.5,-7652.95,-23817.73,-32832.24
979.1996,-13213.11,-10164.12,1943.54,11478.09,-13366.08,-7566.88,-23804.62,-32832.91
979.2396,-13211.06,-10172.18,1936.01,11545.33,-13225.84,-7507.04,-23782.26,-32836.87
979.2796,-13188.89,-10148.38,1950.69,11443.81,-13303.28,-7560.06,-23758.03,-32823.85
979.3196,-13190.7,-10133.65,1965.0,11315.87,-13649.89,-7712.75,-23783.88,-32817.84
979.3596,-13203.57,-10145.0,1962.81,11404.23,-13559.68,-7643.13,-23802.95,-32817.56
979.3996,-13206.82,-10160.4,1944.54,11474.52,-13362.98,-7558.39,-23795.99,-32824.14
979.4396,-13204.81,-10167.36,1936.48,11536.98,-13221.46,-7502.13,-23778.73,-32832.58
979.4796,-13175.68,-10137.56,1959.18,11433.6,-13294.98,-7547.33,-23753.84,-32815.79
979.5196,-13184.07,-10133.12,1967.14,11295.7,-13649.32,-7706.64,-23786.88,-32816.7
979.5596,-13210.44,-10151.77,1958.42,11374.14,-13573.22,-7650.14,-23817.3,-32828.67
979.5996,-13204.67,-10155.15,1954.89,11453.77,-13371.99,-7561.83,-23805.86,-32831.01
979.6396,-13197.23,-10157.68,1949.64,11522.91,-13229.13,-7498.93,-23783.16,-32836.39
979.6796,-13188.08,-10144.76,1959.61,11416.44,-13307.57,-7557.44,-23767.33,-32831.15
979.7196,-13191.42,-10135.22,1972.58,11282.64,-13652.76,-7713.89,-23793.89,-32824.57
979.7596,-13213.49,-10151.24,1961.85,11364.65,-13578.27,-7655.43,-23822.36,-32833.29
979.7996,-13210.11,-10155.06,1954.94,11445.0,-13376.81,-7564.59,-23808.29,-32830.34
979.8396,-13214.49,-10169.75,1940.82,11511.14,-13239.24,-7507.95,-23788.22,-32838.78
979.8796,-13188.75,-10142.76,1958.32,11416.53,-13308.81,-7554.48,-23769.33,-32827.24
979.9196,-13185.31,-10125.69,1981.07,11290.98,-13651.23,-7703.88,-23793.6,-32818.94
979.9596,-13205.72,-10142.52,1965.14,11377.48,-13570.55,-7644.13,-23816.4,-32824.14
979.9996,-13209.44,-10157.63,1952.93,11454.54,-13369.61,-7557.68,-23808.15,-32828.76
980.0396,-13206.53,-10161.59,1944.21,11527.92,-13229.23,-7499.03,-23786.17,-32836.16
980.0796,-13192.99,-10142.71,1949.12,11428.69,-13306.05,-7555.44,-23769.67,-32831.48
980.1196,-13195.42,-10126.88,1968.19,11297.47,-13650.9,-7710.84,-23794.27,-32824.85
980.1596,-13210.16,-10141.47,1961.14,11384.25,-13573.7,-7651.04,-23815.54,-32825.66
980.1996,-13208.06,-10150.1,1955.89,11468.13,-13370.23,-7560.3,-23800.81,-32824.62
980.2396,-13204.53,-10159.68,1948.88,11541.03,-13223.94,-7496.88,-23775.44,-32829.38
980.2796,-13181.97,-10137.27,1965.67,11448.15,-13288.31,-7543.85,-23753.74,-32817.51
980.3196,-13184.26,-10122.4,1979.26,11314.68,-13639.31,-7703.83,-23785.64,-32817.42
980.3596,-13202.57,-10134.51,1963.81,11393.74,-13573.51,-7649.47,-23817.07,-32826.81
980.3996,-13203.43,-10146.19,1958.04,11469.65,-13374.85,-7562.02,-23809.86,-32832.1
980.4396,-13200.52,-10152.48,1950.84,11537.22,-13232.95,-7501.17,-23787.22,-32835.34
980.4796,-13181.54,-10137.08,1961.18,11436.03,-13303.19,-7550.57,-23770.57,-32829.1
980.5196,-13174.73,-10115.72,1982.5,11304.43,-13646.03,-7702.92,-23792.46,-32817.08
980.5596,-13202.62,-10141.56,1967.33,11374.28,-13585.76,-7654.72,-23827.51,-32830.53
980.5996,-13201.48,-10151.86,1959.51,11451.87,-13379.1,-7562.21,-23814.35,-32830.91
980.6396,-13211.3,-10167.84,1940.01,11518.29,-13244.82,-7509.18,-23796.13,-32843.16
980.6796,-13183.02,-10136.03,1954.08,11424.92,-13303.0,-7551.24,-23772.34,-32831.77
980.7196,-13172.34,-10112.48,1976.73,11287.69,-13648.61,-7706.69,-23799.52,-32827.43
980.7596,-13191.89,-10129.55,1968.24,11364.03,-13588.72,-7654.52,-23828.37,-32837.49
980.7996,-13187.6,-10130.5,1962.85,11441.47,-13383.96,-7563.45,-23817.07,-32836.87
980.8396,-13191.65,-10144.33,1944.16,11510.47,-13247.83,-7508.76,-23798.9,-32845.74
980.8796,-13172.91,-10125.11,1957.61,11422.25,-13305.81,-7554.01,-23775.77,-32835.92
980.9196,-13177.4,-10113.77,1975.2,11284.07,-13657.48,-7715.99,-23806.43,-32838.11
980.9596,-13202.72,-10129.31,1962.09,11366.03,-13592.82,-7662.73,-23834.23,-32845.12
980.9996,-13201.43,-10141.95,1950.12,11444.47,-13389.02,-7576.75,-23826.51,-32850.84
981.0396,-13199.66,-10151.48,1940.35,11520.82,-13247.44,-7515.77,-23803.05,-32854.94
981.0796,-13168.91,-10122.25,1952.55,11439.04,-13298.47,-7549.86,-23773.63,-32837.92
981.1196,-13166.86,-10107.47,1970.48,11305.91,-13646.56,-7705.31,-23797.85,-32831.43
981.1596,-13196.04,-10127.88,1952.74,11383.63,-13587.43,-7657.81,-23828.37,-32842.93
981.1996,-13189.41,-10130.41,1941.87,11461.78,-13378.24,-7565.74,-23818.59,-32843.74
981.2396,-13177.01,-10130.6,1932.14,11531.55,-13233.81,-7501.75,-23793.89,-32845.31
981.2796,-13154.94,-10110.38,1946.88,11443.09,-13286.69,-7541.85,-23769.91,-32833.87
981.3196,-13162.14,-10103.75,1964.62,11302.28,-13640.6,-7706.5,-23801.14,-32833.39
981.3596,-13187.12,-10118.1,1953.75,11378.91,-13587.0,-7659.77,-23830.99,-32843.69
981.3996,-13167.72,-10109.52,1963.04,11470.13,-13368.75,-7554.58,-23810.68,-32834.25
981.4396,-13161.04,-10118.1,1951.89,11538.84,-13225.46,-7495.69,-23792.17,-32842.12
981.4796,-13143.35,-10104.23,1946.59,11446.76,-13283.45,-7540.42,-23772.43,-32835.25
981.5196,-13142.06,-10087.54,1964.62,11300.52,-13639.31,-7700.4,-23799.99,-32829.62
981.5596,-13163.76,-10101.84,1956.18,11369.37,-13591.2,-7654.38,-23828.89,-32838.4
981.5996,-13162.61,-10112.1,1949.26,11453.06,-13374.19,-7557.97,-23814.78,-32836.92
981.6396,-13169.67,-10129.41,1929.86,11517.96,-13235.05,-7502.13,-23800.71,-32851.32
981.6796,-13140.11,-10095.07,1947.21,11431.93,-13281.97,-7536.46,-23774.1,-32837.01
981.7196,-13137.2,-10079.53,1967.48,11285.35,-13633.21,-7698.01,-23802.62,-32833.63
981.7596,-13164.71,-10102.94,1956.18,11353.49,-13592.82,-7658.96,-23837.66,-32848.84
981.7996,-13167.96,-10116.39,1944.02,11439.75,-13379.96,-7563.5,-23825.22,-32847.22
981.8396,-13176.73,-10135.46,1920.37,11509.85,-13244.25,-7510.04,-23809.44,-32859.42
981.8796,-13156.65,-10112.76,1928.57,11422.06,-13294.46,-7551.05,-23786.64,-32851.51
981.9196,-13143.68,-10084.58,1957.13,11283.88,-13640.02,-7704.97,-23807.81,-32841.59
981.9596,-13162.19,-10098.03,1949.69,11358.21,-13596.97,-7659.15,-23837.33,-32848.7
981.9996,-13157.08,-10105.28,1945.16,11443.19,-13383.15,-7562.16,-23823.74,-32844.6
982.0396,-13165.9,-10124.16,1928.04,11515.09,-13240.91,-7505.08,-23802.86,-32852.75
982.0796,-13154.22,-10119.92,1930.52,11432.65,-13288.12,-7547.9,-23781.02,-32848.55
982.1196,-13144.78,-10100.46,1950.55,11297.42,-13629.49,-7701.45,-23799.18,-32838.87
982.1596,-13163.28,-10118.29,1941.97,11371.61,-13592.63,-7660.68,-23830.08,-32849.89
982.1996,-13153.94,-10129.93,1937.72,11461.69,-13373.19,-7561.73,-23814.87,-32846.17
982.2396,-13156.94,-10154.82,1926.33,11534.17,-13234.47,-7501.89,-23797.47,-32854.13
982.2796,-13138.58,-10147.76,1933.86,11448.43,-13281.39,-7539.8,-23779.06,-32848.51
982.3196,-13133.67,-10131.65,1953.7,11310.86,-13627.86,-7695.77,-23802.04,-32840.64
982.3596,-13152.41,-10152.58,1943.97,11379.39,-13593.91,-7655.19,-23835.09,-32849.55
982.3996,-13146.55,-10165.74,1938.72,11462.88,-13380.2,-7557.92,-23819.4,-32843.93
982.4396,-13150.46,-10182.43,1924.71,11534.41,-13240.01,-7500.98,-23801.23,-32852.46
982.4796,-13129.19,-10164.12,1930.52,11449.77,-13277.58,-7534.03,-23777.54,-32845.31
982.5196,-13127.61,-10149.58,1953.27,11299.8,-13626.62,-7693.91,-23802.04,-32839.68
982.5596,-13151.84,-10167.65,1942.06,11360.93,-13600.3,-7658.05,-23835.52,-32850.08
982.5996,-13150.55,-10178.61,1928.76,11440.33,-13389.64,-7564.74,-23825.41,-32849.41
982.6396,-13149.84,-10186.72,1918.7,11513.66,-13246.35,-7503.94,-23803.95,-32855.99
982.6796,-13125.23,-10163.88,1935.01,11430.79,-13281.87,-7533.22,-23782.69,-32847.84
982.7196,-13124.8,-10150.2,1956.89,11282.16,-13632.11,-7696.25,-23806.81,-32842.02
982.7596,-13150.55,-10170.37,1947.4,11351.59,-13601.21,-7660.1,-23839.0,-32853.18
982.7996,-13153.27,-10181.76,1936.01,11435.32,-13386.78,-7563.88,-23828.75,-32853.99
982.8396,-13155.8,-10194.83,1926.23,11512.42,-13246.63,-7506.28,-23804.0,-32857.37
982.8796,-13134.77,-10175.09,1942.16,11434.46,-13282.49,-7539.8,-23779.59,-32846.26
982.9196,-13135.91,-10160.73,1963.81,11285.97,-13631.2,-7702.92,-23807.48,-32846.26
982.9596,-13165.67,-10178.66,1947.78,11350.97,-13606.12,-7672.02,-23841.19,-32858.8
982.9996,-13158.13,-10186.39,1937.58,11437.51,-13391.93,-7572.03,-23828.32,-32856.8
983.0396,-13170.86,-10207.37,1918.94,11505.27,-13256.6,-7520.01,-23815.44,-32871.01
983.0796,-13158.18,-10196.88,1928.76,11426.12,-13292.27,-7552.82,-23792.56,-32864.19
983.1196,-13152.17,-10176.14,1951.65,11286.83,-13629.3,-7705.98,-23807.62,-32851.27
983.1596,-13167.0,-10182.67,1939.11,11355.45,-13602.5,-7667.92,-23838.0,-32859.28
983.1996,-13154.13,-10186.86,1933.15,11442.9,-13383.25,-7566.55,-23824.22,-32854.08
983.2396,-13154.13,-10203.22,1919.03,11520.1,-13240.63,-7506.28,-23801.62,-32856.9
983.2796,-13135.2,-10190.87,1930.81,11444.86,-13270.33,-7536.17,-23776.68,-32844.31
983.3196,-13133.67,-10174.37,1951.5,11304.24,-13614.37,-7690.96,-23796.37,-32833.06
983.3596,-13155.89,-10186.48,1946.4,11376.57,-13589.34,-7654.0,-23825.31,-32838.49
983.3996,-13149.45,-10191.54,1938.3,11459.88,-13372.23,-7556.11,-23815.25,-32838.4
983.4396,-13141.54,-10200.45,1928.0,11536.84,-13225.94,-7489.3,-23790.89,-32839.02
983.4796,-13122.32,-10182.81,1946.26,11456.92,-13257.7,-7518.77,-23763.85,-32830.48
983.5196,-13117.74,-10163.55,1967.0,11311.2,-13597.68,-7674.46,-23778.97,-32817.42
983.5596,-13145.11,-10182.43,1949.55,11374.86,-13580.18,-7643.51,-23813.54,-32830.81
983.5996,-13147.16,-10193.21,1935.67,11449.29,-13368.85,-7552.67,-23812.73,-32840.92
983.6396,-13139.58,-10196.97,1928.47,11520.82,-13229.56,-7492.07,-23795.27,-32847.84
983.6796,-13116.03,-10173.23,1944.21,11442.76,-13261.65,-7521.2,-23770.53,-32836.49
983.7196,-13117.36,-10161.59,1960.09,11288.55,-13612.84,-7682.8,-23795.66,-32833.63
983.7596,-13148.98,-10185.53,1937.44,11344.15,-13606.5,-7660.44,-23837.62,-32852.7
983.7996,-13144.07,-10190.01,1934.72,11425.02,-13393.69,-7565.21,-23832.71,-32857.61
983.8396,-13144.92,-10203.08,1928.47,11496.31,-13254.83,-7505.61,-23812.39,-32864.19
983.8796,-13129.19,-10190.96,1935.53,11418.77,-13284.3,-7536.84,-23792.08,-32858.33
983.9196,-13125.8,-10171.51,1959.51,11271.62,-13627.24,-7691.96,-23811.2,-32849.17
983.9596,-13148.6,-10187.34,1948.26,11335.28,-13612.99,-7660.49,-23841.38,-32854.66
983.9996,-13149.88,-10198.4,1941.49,11419.92,-13396.98,-7565.17,-23836.85,-32858.14
984.0396,-13143.4,-10201.03,1930.62,11499.84,-13256.41,-7504.18,-23815.92,-32863.57
984.0796,-13120.75,-10182.95,1947.02,11431.31,-13280.73,-7531.36,-23788.17,-32853.08
984.1196,-13116.41,-10162.12,1979.16,11284.88,-13623.76,-7691.24,-23808.05,-32845.83
984.1596,-13140.73,-10181.05,1971.58,11350.54,-13613.8,-7664.97,-23839.76,-32852.61
984.1996,-13146.69,-10197.12,1948.69,11437.13,-13393.69,-7568.03,-23828.75,-32856.42
984.2396,-13152.22,-10211.76,1931.19,11518.48,-13248.4,-7505.32,-23804.86,-32862.05
984.2796,-13133.72,-10191.16,1937.01,11453.63,-13266.99,-7530.02,-23778.97,-32853.23
984.3196,-13127.14,-10174.94,1958.04,11308.24,-13608.03,-7687.28,-23797.94,-32846.65
984.3596,-13163.9,-10204.89,1930.71,11365.84,-13612.84,-7670.83,-23838.57,-32862.86
984.3996,-13155.03,-10206.08,1916.98,11455.2,-13389.16,-7567.93,-23829.56,-32861.95
984.4396,-13152.65,-10215.38,1909.73,11532.74,-13242.29,-7505.89,-23807.39,-32865.67
984.4796,-13138.15,-10206.41,1921.37,11463.93,-13262.94,-7531.69,-23779.25,-32855.51
984.5196,-13124.99,-10180.09,1954.13,11312.34,-13603.78,-7687.38,-23793.7,-32841.16
984.5596,-13145.4,-10193.78,1939.58,11370.8,-13598.16,-7659.25,-23821.07,-32845.02
984.5996,-13144.26,-10203.55,1922.85,11455.01,-13377.53,-7555.34,-23808.77,-32844.5
984.6396,-13139.96,-10205.99,1918.84,11529.54,-13233.66,-7490.16,-23788.6,-32850.51
984.6796,-13115.26,-10182.33,1940.01,11456.54,-13251.97,-7511.47,-23766.14,-32843.55
984.7196,-13113.93,-10164.83,1965.81,11296.94,-13600.4,-7676.32,-23794.03,-32842.64
984.7596,-13142.68,-10187.01,1955.65,11351.87,-13601.02,-7657.15,-23830.7,-32855.94
984.7996,-13148.79,-10200.69,1943.3,11434.13,-13380.53,-7560.78,-23824.41,-32859.42
984.8396,-13150.07,-10210.71,1923.04,11504.75,-13244.87,-7502.75,-23807.62,-32866.67
984.8796,-13133.53,-10192.97,1929.33,11431.27,-13262.32,-7528.83,-23784.5,-32861.43
984.9196,-13126.76,-10170.65,1954.13,11276.06,-13606.55,-7687.38,-23802.86,-32851.22
984.9596,-13152.89,-10189.73,1944.73,11327.89,-13618.47,-7670.59,-23842.0,-32864.57
984.9996,-13148.21,-10194.97,1936.29,11416.72,-13394.69,-7568.41,-23831.23,-32863.19
985.0396,-13152.7,-10210.99,1922.42,11495.02,-13257.36,-7510.71,-23811.44,-32870.06
985.0796,-13145.16,-10204.36,1923.47,11422.35,-13279.06,-7543.47,-23796.51,-32873.73
985.1196,-13135.29,-10174.32,1955.6,11275.1,-13614.99,-7698.44,-23811.87,-32862.0
985.1596,-13157.23,-10188.87,1947.98,11336.52,-13622.86,-7677.84,-23844.44,-32870.01
985.1996,-13160.28,-10200.55,1936.39,11427.12,-13399.08,-7577.61,-23834.42,-32870.87
985.2396,-13162.42,-10209.99,1921.61,11509.42,-13252.31,-7517.29,-23813.82,-32877.31
